time_s,Vibration [a.u.],Tacho_pulse
0.2006,1.315962792,0
0.2008,1.175733298,0
0.201,1.227637859,0
0.2012,1.333684055,0
0.2014,1.208313917,0
0.2016,1.237837565,0
0.2018,1.268695892,0
0.202,1.19607233,0
0.2022,1.250773553,0
0.2024,1.154814822,0
0.2026,1.125061538,0
0.2028,1.137691907,0
0.203,1.113616457,0
0.2032,1.167612397,0
0.2034,1.143840858,0
0.2036,1.157618831,0
0.2038,1.09070046,0
0.204,1.221235791,0
0.2042,1.10285211,0
0.2044,1.091775212,0
0.2046,1.098577969,0
0.2048,1.057172912,0
0.205,1.028067866,0
0.2052,1.043039419,0
0.2054,1.06252459,0
0.2056,1.03847703,0
0.2058,1.035529833,0
0.206,0.9612413481,0
0.2062,0.9387313097,0
0.2064,1.035804128,0
0.2066,0.9319771586,0
0.2068,0.9465945423,0
0.207,0.9429534554,0
0.2072,0.9562587012,0
0.2074,0.83145969,0
0.2076,0.8524598417,0
0.2078,0.840583064,0
0.208,0.8322363667,0
0.2082,0.734281207,0
0.2084,0.8135769838,0
0.2086,0.688455649,0
0.2088,0.8030912876,0
0.209,0.79980067,0
0.2092,0.7895274451,0
0.2094,0.7049253136,0
0.2096,0.7790317271,0
0.2098,0.6941862325,0
0.21,0.6678011883,0
0.2102,0.666038771,0
0.2104,0.6599401145,0
0.2106,0.6895892447,0
0.2108,0.7047587658,0
0.211,0.5770318512,0
0.2112,0.6290283879,0
0.2114,0.6765759729,0
0.2116,0.6387367534,0
0.2118,0.6412872159,0
0.212,0.5516128486,0
0.2122,0.6405885929,0
0.2124,0.5309760235,0
0.2126,0.5926852676,0
0.2128,0.6311332605,0
0.213,0.6437068751,0
0.2132,0.5810903603,0
0.2134,0.5882060756,0
0.2136,0.5212904867,0
0.2138,0.519095589,0
0.214,0.5781676483,0
0.2142,0.524714182,0
0.2144,0.513032057,0
0.2146,0.4553855964,0
0.2148,0.5117162183,0
0.215,0.5256054316,0
0.2152,0.4622680104,0
0.2154,0.4681926259,0
0.2156,0.5463034668,0
0.2158,0.4849844949,0
0.216,0.461228632,0
0.2162,0.4223518395,0
0.2164,0.4382371367,0
0.2166,0.4483298916,0
0.2168,0.5085143417,0
0.217,0.4248485625,0
0.2172,0.516650012,0
0.2174,0.403415783,0
0.2176,0.4220143288,0
0.2178,0.4658711094,0
0.218,0.4183794387,0
0.2182,0.3906702027,0
0.2184,0.4145252784,0
0.2186,0.4336800998,0
0.2188,0.3430385363,0
0.219,0.3976560588,0
0.2192,0.3991366848,0
0.2194,0.3832458,0
0.2196,0.4246585233,0
0.2198,0.3683040748,0
0.22,0.3722112983,0
0.2202,0.3839779748,0
0.2204,0.4072323422,0
0.2206,0.3647550898,0
0.2208,0.4296975122,0
0.221,0.3280577681,0
0.2212,0.4110532029,0
0.2214,0.3203919174,0
0.2216,0.3431734542,0
0.2218,0.3591220439,0
0.222,0.4214846062,0
0.2222,0.3697160187,0
0.2224,0.3120964212,0
0.2226,0.3745949706,0
0.2228,0.3082283578,0
0.223,0.2791083825,0
0.2232,0.3225432956,0
0.2234,0.3020416566,0
0.2236,0.3299112968,0
0.2238,0.2631100022,0
0.224,0.2935263079,0
0.2242,0.2966456628,0
0.2244,0.2752135687,0
0.2246,0.2555911322,0
0.2248,0.2213357582,0
0.225,0.2777129823,0
0.2252,0.2392082891,0
0.2254,0.2455639023,0
0.2256,0.2035116029,0
0.2258,0.2097357184,0
0.226,0.1592435986,0
0.2262,0.1955200021,0
0.2264,0.2139267579,0
0.2266,0.1781152023,0
0.2268,0.1997111652,0
0.227,0.1686601766,0
0.2272,0.2013804817,0
0.2274,0.1297870265,0
0.2276,0.06229344715,0
0.2278,0.1354815054,0
0.228,0.1018185131,0
0.2282,0.05960666537,0
0.2284,0.1146971641,0
0.2286,0.089211588,0
0.2288,0.08637565651,0
0.229,0.04513086483,0
0.2292,0.0561201299,0
0.2294,0.04818128873,0
0.2296,0.09872927123,0
0.2298,-0.009905317682,0
0.23,0.006726858623,0
0.2302,0.01138705059,0
0.2304,-0.08247135586,0
0.2306,-0.08790076569,0
0.2308,0.05256786446,0
0.231,-0.1150042766,0
0.2312,-0.03154000471,0
0.2314,-0.09863813625,0
0.2316,-0.1053531866,0
0.2318,-0.1641827153,0
0.232,-0.1308952036,0
0.2322,-0.07339538525,0
0.2324,-0.1701381782,0
0.2326,-0.1004947645,0
0.2328,-0.121401379,0
0.233,-0.06271363368,0
0.2332,-0.1718237067,0
0.2334,-0.111580174,0
0.2336,-0.1357079562,0
0.2338,-0.191741266,0
0.234,-0.2556650235,0
0.2342,-0.1374968576,0
0.2344,-0.2610285534,0
0.2346,-0.233814817,0
0.2348,-0.1878192136,0
0.235,-0.1866157672,0
0.2352,-0.2730163542,0
0.2354,-0.2482574642,0
0.2356,-0.2649319696,0
0.2358,-0.2147690465,0
0.236,-0.169118826,0
0.2362,-0.3496022103,0
0.2364,-0.2466822968,0
0.2366,-0.4044292063,0
0.2368,-0.2961341282,0
0.237,-0.3474759919,0
0.2372,-0.229715055,0
0.2374,-0.3088342688,0
0.2376,-0.3509022359,0
0.2378,-0.3471910345,0
0.238,-0.3558664438,0
0.2382,-0.3308118108,0
0.2384,-0.3500185525,0
0.2386,-0.3226697861,0
0.2388,-0.2923776577,0
0.239,-0.3308912957,0
0.2392,-0.4128312835,0
0.2394,-0.4334778692,0
0.2396,-0.4033756138,0
0.2398,-0.3355703962,0
0.24,-0.395556554,0
0.2402,-0.4132374699,0
0.2404,-0.3853166859,0
0.2406,-0.4517254642,0
0.2408,-0.444886775,0
0.241,-0.383072753,0
0.2412,-0.4197571832,0
0.2414,-0.4298894609,0
0.2416,-0.4031779904,0
0.2418,-0.4434069187,0
0.242,-0.4516087179,0
0.2422,-0.4467219557,0
0.2424,-0.4084358941,0
0.2426,-0.4344090689,0
0.2428,-0.4889082126,0
0.243,-0.4576416364,0
0.2432,-0.4240693445,0
0.2434,-0.3797422803,0
0.2436,-0.5049468225,0
0.2438,-0.4505088176,0
0.244,-0.4793258515,0
0.2442,-0.4410196405,0
0.2444,-0.4612719936,0
0.2446,-0.4257403976,0
0.2448,-0.4693921834,0
0.245,-0.5176966185,0
0.2452,-0.5233461266,0
0.2454,-0.4916881216,0
0.2456,-0.4984261156,0
0.2458,-0.4248342213,0
0.246,-0.4604481406,0
0.2462,-0.5814234347,0
0.2464,-0.527686022,0
0.2466,-0.6023913685,0
0.2468,-0.6230834545,0
0.247,-0.5350719733,0
0.2472,-0.5509587282,0
0.2474,-0.6230474339,0
0.2476,-0.5244978795,0
0.2478,-0.6383559083,0
0.248,-0.6552390689,0
0.2482,-0.59197232,0
0.2484,-0.619057438,0
0.2486,-0.6444038458,0
0.2488,-0.6510243813,0
0.249,-0.6500159265,0
0.2492,-0.6754429068,0
0.2494,-0.6879139716,0
0.2496,-0.7682644374,0
0.2498,-0.7577705603,0
0.25,-0.6915680318,0
0.2502,-0.7563335703,0
0.2504,-0.7187437795,0
0.2506,-0.7037494344,0
0.2508,-0.7802002665,0
0.251,-0.767725916,0
0.2512,-0.709226037,0
0.2514,-0.7779148756,0
0.2516,-0.7456395077,0
0.2518,-0.7717426653,0
0.252,-0.8168579712,0
0.2522,-0.8655164121,0
0.2524,-0.9088886833,0
0.2526,-0.933949605,0
0.2528,-0.8843895052,0
0.253,-0.8995476396,0
0.2532,-0.9397459626,0
0.2534,-0.913344132,0
0.2536,-0.9860028215,0
0.2538,-0.9319486061,0
0.254,-0.9892706943,0
0.2542,-1.006794795,0
0.2544,-1.019759642,0
0.2546,-1.038014176,0
0.2548,-0.9487547845,0
0.255,-1.126831777,0
0.2552,-1.069215923,0
0.2554,-1.040299716,0
0.2556,-1.074924668,0
0.2558,-1.129048315,0
0.256,-1.060454975,0
0.2562,-1.185625374,0
0.2564,-1.207670403,0
0.2566,-1.144911575,0
0.2568,-1.237687796,0
0.257,-1.286136174,0
0.2572,-1.166822299,0
0.2574,-1.182389623,0
0.2576,-1.19382032,0
0.2578,-1.25241723,0
0.258,-1.234921896,0
0.2582,-1.289665495,0
0.2584,-1.189959254,0
0.2586,-1.235418545,0
0.2588,-1.244518353,0
0.259,-1.358757862,0
0.2592,-1.254395435,0
0.2594,-1.23221571,0
0.2596,-1.247948598,0
0.2598,-1.268975731,0
0.26,-1.303819031,0
0.2602,-1.319973005,0
0.2604,-1.284014014,0
0.2606,-1.293792558,0
0.2608,-1.299899042,0
0.261,-1.321184913,0
0.2612,-1.240223772,0
0.2614,-1.352027947,0
0.2616,-1.303228521,0
0.2618,-1.321695972,0
0.262,-1.252517667,0
0.2622,-1.231025531,0
0.2624,-1.232052014,0
0.2626,-1.244287081,0
0.2628,-1.322404981,0
0.263,-1.173952647,0
0.2632,-1.226533566,0
0.2634,-1.240633791,0
0.2636,-1.223620614,0
0.2638,-1.22533658,0
0.264,-1.181165,0
0.2642,-1.171167752,0
0.2644,-1.18252432,0
0.2646,-1.254556406,0
0.2648,-1.135904763,0
0.265,-1.097269711,0
0.2652,-1.076250295,0
0.2654,-1.083507822,0
0.2656,-1.038436123,0
0.2658,-0.9937728358,0
0.266,-1.031201159,0
0.2662,-0.9303866722,0
0.2664,-1.043065598,0
0.2666,-0.9903121432,0
0.2668,-0.9502923296,0
0.267,-0.9853039253,0
0.2672,-0.9001949785,0
0.2674,-0.7822084722,0
0.2676,-0.7537009469,0
0.2678,-0.769987656,0
0.268,-0.6748851734,0
0.2682,-0.7033354911,0
0.2684,-0.7013881758,0
0.2686,-0.6397668844,0
0.2688,-0.6222961648,0
0.269,-0.5541997053,0
0.2692,-0.6100619678,0
0.2694,-0.4757707643,0
0.2696,-0.4994694688,0
0.2698,-0.4117799202,0
0.27,-0.4721327284,0
0.2702,-0.3913846241,0
0.2704,-0.3352713861,0
0.2706,-0.2658040447,0
0.2708,-0.3137528147,0
0.271,-0.1612974246,0
0.2712,-0.1714198698,0
0.2714,-0.1743099494,0
0.2716,-0.06699468354,0
0.2718,-0.07387569353,0
0.272,0.006126428675,0
0.2722,0.09054065958,0
0.2724,0.06618297468,1
0.2726,0.05217399956,1
0.2728,0.09394983871,1
0.273,0.1719203333,1
0.2732,0.1976430337,1
0.2734,0.1901486531,1
0.2736,0.2338888495,1
0.2738,0.3241544743,1
0.274,0.4280342397,1
0.2742,0.2652948067,1
0.2744,0.4354767872,1
0.2746,0.4337241626,1
0.2748,0.5085901562,1
0.275,0.5469464524,1
0.2752,0.5487151707,1
0.2754,0.539838935,1
0.2756,0.5579550622,1
0.2758,0.5716838703,1
0.276,0.7277857028,1
0.2762,0.7021448033,1
0.2764,0.7199371055,1
0.2766,0.7608036387,1
0.2768,0.7480229627,1
0.277,0.8427772531,1
0.2772,0.9116112549,1
0.2774,0.9319304739,1
0.2776,0.8505271152,1
0.2778,0.9936856771,1
0.278,0.9337629587,1
0.2782,0.9121858183,1
0.2784,0.963065007,1
0.2786,0.9962772612,1
0.2788,1.056494385,1
0.279,1.036456087,0
0.2792,1.03740542,0
0.2794,1.106423135,0
0.2796,1.212245661,0
0.2798,1.124573667,0
0.28,1.187701511,0
0.2802,1.187873486,0
0.2804,1.305619476,0
0.2806,1.137062074,0
0.2808,1.269576568,0
0.281,1.186348081,0
0.2812,1.224823543,0
0.2814,1.25464647,0
0.2816,1.395031281,0
0.2818,1.245227003,0
0.282,1.20744245,0
0.2822,1.341241239,0
0.2824,1.261232593,0
0.2826,1.289655103,0
0.2828,1.302108608,0
0.283,1.309784468,0
0.2832,1.301083885,0
0.2834,1.319747474,0
0.2836,1.324857009,0
0.2838,1.343037844,0
0.284,1.290518975,0
0.2842,1.275612551,0
0.2844,1.26021713,0
0.2846,1.322927435,0
0.2848,1.293109011,0
0.285,1.31213297,0
0.2852,1.305899214,0
0.2854,1.345517101,0
0.2856,1.279458903,0
0.2858,1.293718714,0
0.286,1.207396876,0
0.2862,1.203599864,0
0.2864,1.225112545,0
0.2866,1.179166299,0
0.2868,1.245178988,0
0.287,1.153565443,0
0.2872,1.198472169,0
0.2874,1.085844446,0
0.2876,1.128015887,0
0.2878,1.146317184,0
0.288,1.136846618,0
0.2882,1.062555424,0
0.2884,1.125289806,0
0.2886,1.14639333,0
0.2888,1.119543102,0
0.289,1.053268732,0
0.2892,1.041927233,0
0.2894,1.003606988,0
0.2896,1.061747293,0
0.2898,1.07959947,0
0.29,0.9861761044,0
0.2902,0.9245095319,0
0.2904,0.9855794731,0
0.2906,0.9910181364,0
0.2908,0.8389428199,0
0.291,0.9384955689,0
0.2912,1.004703677,0
0.2914,0.9361738366,0
0.2916,0.9106577685,0
0.2918,0.8901057007,0
0.292,0.9019856719,0
0.2922,0.8074760861,0
0.2924,0.7970625039,0
0.2926,0.8330874282,0
0.2928,0.7754499443,0
0.293,0.7994731106,0
0.2932,0.6990806284,0
0.2934,0.7925675927,0
0.2936,0.7830138021,0
0.2938,0.7379971007,0
0.294,0.7301808136,0
0.2942,0.7760312254,0
0.2944,0.6557376859,0
0.2946,0.65065325,0
0.2948,0.6318129445,0
0.295,0.6472343102,0
0.2952,0.6127126195,0
0.2954,0.6438557089,0
0.2956,0.6058419264,0
0.2958,0.5636871145,0
0.296,0.5497124449,0
0.2962,0.6505370306,0
0.2964,0.589950619,0
0.2966,0.5745294444,0
0.2968,0.5758826421,0
0.297,0.562998794,0
0.2972,0.5882838063,0
0.2974,0.5725436131,0
0.2976,0.5187415351,0
0.2978,0.5019220023,0
0.298,0.4841775215,0
0.2982,0.4706271739,0
0.2984,0.5700193252,0
0.2986,0.4707596531,0
0.2988,0.4203648921,0
0.299,0.4613012673,0
0.2992,0.4576187078,0
0.2994,0.4966481426,0
0.2996,0.4424934262,0
0.2998,0.4939682749,0
0.3,0.4829201266,0
0.3002,0.5129970136,0
0.3004,0.5440803986,0
0.3006,0.5665536936,0
0.3008,0.5019355531,0
0.301,0.3969142118,0
0.3012,0.4226172505,0
0.3014,0.4442444728,0
0.3016,0.5126749471,0
0.3018,0.4526711186,0
0.302,0.4694303525,0
0.3022,0.4100467485,0
0.3024,0.4363334146,0
0.3026,0.4371625435,0
0.3028,0.385878873,0
0.303,0.4308923675,0
0.3032,0.4382597539,0
0.3034,0.384669459,0
0.3036,0.42724431,0
0.3038,0.4478778459,0
0.304,0.3799693078,0
0.3042,0.3725942648,0
0.3044,0.3553575389,0
0.3046,0.3380182864,0
0.3048,0.3639639674,0
0.305,0.3360426374,0
0.3052,0.3346970062,0
0.3054,0.310752538,0
0.3056,0.2746148847,0
0.3058,0.2927740945,0
0.306,0.3374675538,0
0.3062,0.2708575533,0
0.3064,0.2859666576,0
0.3066,0.371097682,0
0.3068,0.3438173473,0
0.307,0.2641825267,0
0.3072,0.3090316492,0
0.3074,0.2516756329,0
0.3076,0.3353935815,0
0.3078,0.2392772127,0
0.308,0.2582008346,0
0.3082,0.3023648358,0
0.3084,0.2057123158,0
0.3086,0.2826802578,0
0.3088,0.1892915632,0
0.309,0.2228305806,0
0.3092,0.192617442,0
0.3094,0.1918715321,0
0.3096,0.1926202816,0
0.3098,0.1738883802,0
0.31,0.1266606675,0
0.3102,0.1923616924,0
0.3104,0.1767239558,0
0.3106,0.1895662872,0
0.3108,0.1833153395,0
0.311,0.06398540001,0
0.3112,0.1588817086,0
0.3114,0.1489869,0
0.3116,0.06531212971,0
0.3118,0.1175397338,0
0.312,0.1241413489,0
0.3122,0.03316383261,0
0.3124,-0.01118143919,0
0.3126,0.0187957855,0
0.3128,0.1340607038,0
0.313,0.02095521403,0
0.3132,-0.04792359796,0
0.3134,-0.02033506635,0
0.3136,-0.06083269918,0
0.3138,-0.04787631113,0
0.314,-0.03890445663,0
0.3142,-0.1559395942,0
0.3144,-0.04977535202,0
0.3146,-0.01826040944,0
0.3148,-0.09332804564,0
0.315,-0.1112478291,0
0.3152,-0.06261438546,0
0.3154,-0.1673436119,0
0.3156,-0.1767269869,0
0.3158,-0.1926108649,0
0.316,-0.1532591458,0
0.3162,-0.1410463256,0
0.3164,-0.170135084,0
0.3166,-0.1540803022,0
0.3168,-0.1522485598,0
0.317,-0.1748640059,0
0.3172,-0.2361588619,0
0.3174,-0.2234527984,0
0.3176,-0.1715427654,0
0.3178,-0.2719062999,0
0.318,-0.2485613885,0
0.3182,-0.2633175935,0
0.3184,-0.2618467472,0
0.3186,-0.3054992196,0
0.3188,-0.3240867853,0
0.319,-0.1753271182,0
0.3192,-0.2469933335,0
0.3194,-0.3204100574,0
0.3196,-0.3011536995,0
0.3198,-0.2784323102,0
0.32,-0.32577116,0
0.3202,-0.2937096921,0
0.3204,-0.349153722,0
0.3206,-0.3448855386,0
0.3208,-0.3397726562,0
0.321,-0.3603605044,0
0.3212,-0.4456999375,0
0.3214,-0.3521217837,0
0.3216,-0.3477457441,0
0.3218,-0.3442754416,0
0.322,-0.4080738026,0
0.3222,-0.3594230427,0
0.3224,-0.369340366,0
0.3226,-0.4534034124,0
0.3228,-0.475327642,0
0.323,-0.3727189357,0
0.3232,-0.4344118489,0
0.3234,-0.3605735043,0
0.3236,-0.3194266908,0
0.3238,-0.4327049734,0
0.324,-0.4413129732,0
0.3242,-0.4185458305,0
0.3244,-0.3954412125,0
0.3246,-0.4722413629,0
0.3248,-0.3814071113,0
0.325,-0.3960450971,0
0.3252,-0.4137822585,0
0.3254,-0.4664304725,0
0.3256,-0.4128859768,0
0.3258,-0.4200547697,0
0.326,-0.5073043163,0
0.3262,-0.3807101079,0
0.3264,-0.4815330205,0
0.3266,-0.4600938033,0
0.3268,-0.5013437985,0
0.327,-0.470676926,0
0.3272,-0.4455551051,0
0.3274,-0.5303402743,0
0.3276,-0.5705619251,0
0.3278,-0.5288661685,0
0.328,-0.5698627132,0
0.3282,-0.5549594117,0
0.3284,-0.5369216378,0
0.3286,-0.5419326961,0
0.3288,-0.4955070435,0
0.329,-0.5957704481,0
0.3292,-0.5493910972,0
0.3294,-0.5924070327,0
0.3296,-0.52639556,0
0.3298,-0.4890758595,0
0.33,-0.587527661,0
0.3302,-0.5424767673,0
0.3304,-0.6407308646,0
0.3306,-0.6938767001,0
0.3308,-0.6913933516,0
0.331,-0.7147158512,0
0.3312,-0.7010127184,0
0.3314,-0.6839944775,0
0.3316,-0.6402329644,0
0.3318,-0.6703774414,0
0.332,-0.6922332659,0
0.3322,-0.7404155978,0
0.3324,-0.7652873462,0
0.3326,-0.7482783982,0
0.3328,-0.7575439785,0
0.333,-0.7664765278,0
0.3332,-0.7757582168,0
0.3334,-0.8094279214,0
0.3336,-0.8960071685,0
0.3338,-0.8781077082,0
0.334,-0.8811640566,0
0.3342,-0.7950591463,0
0.3344,-0.8949386085,0
0.3346,-0.8658776723,0
0.3348,-0.8494338511,0
0.335,-0.9098663623,0
0.3352,-0.9541626112,0
0.3354,-0.9654609526,0
0.3356,-1.009917984,0
0.3358,-0.972037074,0
0.336,-0.9544149098,0
0.3362,-0.9919229487,0
0.3364,-0.9989543849,0
0.3366,-1.016080255,0
0.3368,-0.9794700386,0
0.337,-1.099663839,0
0.3372,-1.082501026,0
0.3374,-1.07485698,0
0.3376,-1.067215529,0
0.3378,-1.227970636,0
0.338,-1.165218216,0
0.3382,-1.165796855,0
0.3384,-1.211411394,0
0.3386,-1.148743507,0
0.3388,-1.185852318,0
0.339,-1.222013563,0
0.3392,-1.282596769,0
0.3394,-1.280764091,0
0.3396,-1.277285104,0
0.3398,-1.229187668,0
0.34,-1.305081899,0
0.3402,-1.347416106,0
0.3404,-1.330437192,0
0.3406,-1.303056688,0
0.3408,-1.218807857,0
0.341,-1.191316672,0
0.3412,-1.315574374,0
0.3414,-1.262737213,0
0.3416,-1.247839859,0
0.3418,-1.255106004,0
0.342,-1.312940184,0
0.3422,-1.361294629,0
0.3424,-1.328828834,0
0.3426,-1.382985514,0
0.3428,-1.297277584,0
0.343,-1.273131217,0
0.3432,-1.376434781,0
0.3434,-1.298334525,0
0.3436,-1.279163901,0
0.3438,-1.234520027,0
0.344,-1.222010865,0
0.3442,-1.23678706,0
0.3444,-1.287001324,0
0.3446,-1.263965272,0
0.3448,-1.189759626,0
0.345,-1.249864606,0
0.3452,-1.214010186,0
0.3454,-1.135573975,0
0.3456,-1.177572176,0
0.3458,-1.221346153,0
0.346,-1.160867891,0
0.3462,-1.105155888,0
0.3464,-1.119038673,0
0.3466,-1.044689786,0
0.3468,-1.018608293,0
0.347,-1.073708232,0
0.3472,-1.044661436,0
0.3474,-1.004593391,0
0.3476,-1.023479342,0
0.3478,-0.9343818776,0
0.348,-0.9299056294,0
0.3482,-0.863625748,0
0.3484,-0.8905314199,0
0.3486,-0.8723893516,0
0.3488,-0.7335599941,0
0.349,-0.8113427729,0
0.3492,-0.7679444914,0
0.3494,-0.7414473034,0
0.3496,-0.6912673781,0
0.3498,-0.6819944759,0
0.35,-0.6127880571,0
0.3502,-0.6042166714,0
0.3504,-0.5571588679,0
0.3506,-0.4898957628,0
0.3508,-0.4397662501,0
0.351,-0.4121029062,0
0.3512,-0.4227433779,0
0.3514,-0.339536287,0
0.3516,-0.3220036086,0
0.3518,-0.2828779834,0
0.352,-0.3086753691,0
0.3522,-0.1738378682,0
0.3524,-0.1669780509,0
0.3526,-0.05367908582,0
0.3528,-0.05673396362,0
0.353,-0.08731916546,0
0.3532,-0.05781884602,0
0.3534,0.08284307425,1
0.3536,0.04151163843,1
0.3538,0.1435160722,1
0.354,0.1436228772,1
0.3542,0.2791718732,1
0.3544,0.2373988307,1
0.3546,0.3337631153,1
0.3548,0.365168652,1
0.355,0.3317219938,1
0.3552,0.3751364519,1
0.3554,0.4853885046,1
0.3556,0.4632989235,1
0.3558,0.4653383666,1
0.356,0.5845679481,1
0.3562,0.6751432025,1
0.3564,0.6059746443,1
0.3566,0.6982208878,1
0.3568,0.6698322935,1
0.357,0.7639558086,1
0.3572,0.7328452508,1
0.3574,0.8277254251,1
0.3576,0.8274250478,1
0.3578,0.8287937432,1
0.358,0.8752619751,1
0.3582,0.8729350473,1
0.3584,0.8775509375,1
0.3586,0.9074524207,1
0.3588,0.9736692143,1
0.359,0.958950128,1
0.3592,1.043285481,1
0.3594,1.07040076,1
0.3596,1.090469024,1
0.3598,1.073281042,0
0.36,1.115952044,0
0.3602,1.13218854,0
0.3604,1.2046488,0
0.3606,1.136941449,0
0.3608,1.170317459,0
0.361,1.191817416,0
0.3612,1.209884287,0
0.3614,1.199026989,0
0.3616,1.21623745,0
0.3618,1.293412252,0
0.362,1.237566584,0
0.3622,1.309143336,0
0.3624,1.362199765,0
0.3626,1.339244626,0
0.3628,1.222076356,0
0.363,1.330719454,0
0.3632,1.323284653,0
0.3634,1.329337942,0
0.3636,1.244939152,0
0.3638,1.341929904,0
0.364,1.268584198,0
0.3642,1.363664467,0
0.3644,1.35359629,0
0.3646,1.410683188,0
0.3648,1.290333536,0
0.365,1.241100825,0
0.3652,1.339579753,0
0.3654,1.327360685,0
0.3656,1.271093163,0
0.3658,1.334155106,0
0.366,1.299894091,0
0.3662,1.212733071,0
0.3664,1.241502426,0
0.3666,1.228410841,0
0.3668,1.231973324,0
0.367,1.233592749,0
0.3672,1.18708934,0
0.3674,1.195536981,0
0.3676,1.215071486,0
0.3678,1.176126307,0
0.368,1.155441936,0
0.3682,1.140864907,0
0.3684,1.13548425,0
0.3686,1.048980394,0
0.3688,1.117850929,0
0.369,1.055836993,0
0.3692,1.086544945,0
0.3694,1.008508028,0
0.3696,1.089215591,0
0.3698,1.046569283,0
0.37,0.9676731193,0
0.3702,1.015756513,0
0.3704,0.9603396104,0
0.3706,1.047207918,0
0.3708,0.9791878737,0
0.371,0.9120702038,0
0.3712,0.9373741834,0
0.3714,0.9115466049,0
0.3716,0.9453305903,0
0.3718,0.8963328147,0
0.372,0.8873626085,0
0.3722,0.8069558865,0
0.3724,0.8684377867,0
0.3726,0.9057091569,0
0.3728,0.8328150476,0
0.373,0.791325595,0
0.3732,0.7852529251,0
0.3734,0.7265920113,0
0.3736,0.7584171439,0
0.3738,0.6935464428,0
0.374,0.7260261275,0
0.3742,0.6957844767,0
0.3744,0.6654067927,0
0.3746,0.7094826533,0
0.3748,0.6145931262,0
0.375,0.6607884725,0
0.3752,0.5979191808,0
0.3754,0.7129791219,0
0.3756,0.7079220962,0
0.3758,0.6522361495,0
0.376,0.6840405396,0
0.3762,0.6219509844,0
0.3764,0.6103053064,0
0.3766,0.5622831602,0
0.3768,0.5344734512,0
0.377,0.5667050003,0
0.3772,0.5317652689,0
0.3774,0.5275511671,0
0.3776,0.5663982202,0
0.3778,0.5245686948,0
0.378,0.4599417671,0
0.3782,0.5066662673,0
0.3784,0.4779920291,0
0.3786,0.4901845602,0
0.3788,0.4517285152,0
0.379,0.5375353914,0
0.3792,0.5597377067,0
0.3794,0.4334405654,0
0.3796,0.4983112592,0
0.3798,0.4909126099,0
0.38,0.4187914488,0
0.3802,0.4607282845,0
0.3804,0.5081648971,0
0.3806,0.4807354619,0
0.3808,0.5068525526,0
0.381,0.3905667294,0
0.3812,0.402881449,0
0.3814,0.4398089147,0
0.3816,0.4377737721,0
0.3818,0.4200394134,0
0.382,0.3990570399,0
0.3822,0.3935783684,0
0.3824,0.3811348249,0
0.3826,0.4188945817,0
0.3828,0.2858314704,0
0.383,0.455518545,0
0.3832,0.3656511709,0
0.3834,0.3246923096,0
0.3836,0.3987385494,0
0.3838,0.3156908426,0
0.384,0.3821675545,0
0.3842,0.3453430461,0
0.3844,0.3795912165,0
0.3846,0.3819385968,0
0.3848,0.3963961671,0
0.385,0.3188718653,0
0.3852,0.3209486824,0
0.3854,0.3258351134,0
0.3856,0.2632872393,0
0.3858,0.3369643097,0
0.386,0.3115674356,0
0.3862,0.2457677621,0
0.3864,0.3405872573,0
0.3866,0.3393838537,0
0.3868,0.2244371163,0
0.387,0.2921739841,0
0.3872,0.3112776548,0
0.3874,0.2866027788,0
0.3876,0.2053109438,0
0.3878,0.1799997777,0
0.388,0.2224134874,0
0.3882,0.1981326757,0
0.3884,0.2084124196,0
0.3886,0.1951808563,0
0.3888,0.2107775704,0
0.389,0.1574634315,0
0.3892,0.1634514993,0
0.3894,0.2785237789,0
0.3896,0.1443250845,0
0.3898,0.1685475697,0
0.39,0.1400552408,0
0.3902,0.1265396663,0
0.3904,0.07052279189,0
0.3906,0.1171585253,0
0.3908,0.08299131475,0
0.391,0.1066457722,0
0.3912,0.1448102631,0
0.3914,0.05889737476,0
0.3916,0.07066966121,0
0.3918,-0.01206926456,0
0.392,0.02217460443,0
0.3922,0.06816918326,0
0.3924,-0.007681334487,0
0.3926,-0.04215364781,0
0.3928,-0.01978635401,0
0.393,-0.04677015234,0
0.3932,-0.06030445251,0
0.3934,-0.07683151338,0
0.3936,0.006360864956,0
0.3938,-0.1190483831,0
0.394,-0.1117402441,0
0.3942,-0.1289573757,0
0.3944,-0.06734819541,0
0.3946,-0.1387981023,0
0.3948,-0.08603242306,0
0.395,-0.1419695121,0
0.3952,-0.1598426573,0
0.3954,-0.2274611817,0
0.3956,-0.1305367392,0
0.3958,-0.1671441395,0
0.396,-0.1821949808,0
0.3962,-0.2125239472,0
0.3964,-0.2337359417,0
0.3966,-0.2768400944,0
0.3968,-0.1971377069,0
0.397,-0.2328599226,0
0.3972,-0.2664289037,0
0.3974,-0.2855195096,0
0.3976,-0.263697542,0
0.3978,-0.2798006221,0
0.398,-0.2180699639,0
0.3982,-0.2602410953,0
0.3984,-0.3222470807,0
0.3986,-0.3496332889,0
0.3988,-0.3216524358,0
0.399,-0.355289673,0
0.3992,-0.3222015933,0
0.3994,-0.3153075705,0
0.3996,-0.3120642332,0
0.3998,-0.3267338281,0
0.4,-0.3566959116,0
0.4002,-0.3306007481,0
0.4004,-0.3955785431,0
0.4006,-0.3684038824,0
0.4008,-0.3379008983,0
0.401,-0.3638950026,0
